month,borough,communitydistrict,refusetonscollected,papertonscollected,mgptonscollected,refuse_lag1,paper_lag1,mgp_lag1,refuse_lag12,population_2010,recycling_ratio,high_recycling
2023-05,Queens,7,9501.5,938.0,754.9,8235.0,844.6,692.3,9520.0,247354,0.1512273994139927,0
2023-06,Queens,7,9231.1,976.4,755.0,9501.5,938.0,754.9,10001.5,247354,0.15793842645381984,0
2023-07,Queens,7,8929.8,952.6,759.5,9231.1,976.4,755.0,8916.7,247354,0.16088292504158092,0
2023-08,Queens,7,9116.2,942.0,765.8,8929.8,952.6,759.5,9135.5,247354,0.1577790096082779,0
2023-09,Queens,7,9089.1,991.6,755.4,9116.2,942.0,765.8,9193.7,247354,0.1612203652605642,0
2023-10,Queens,7,9424.6,978.6,751.3,9089.1,991.6,755.4,8990.5,247354,0.15508539154601284,0
2023-11,Queens,7,9224.2,954.9,731.6,9424.6,978.6,751.3,9058.4,247354,0.15457303381084622,0
2023-12,Queens,7,9018.9,1101.7,767.8,9224.2,954.9,731.6,8860.9,247354,0.17169648433194962,0
2024-01,Queens,7,8688.3,1010.5,791.7,9018.9,1101.7,767.8,8568.9,247354,0.17179352747724133,0
2024-02,Queens,7,7488.2,848.5,701.1,8688.3,1010.5,791.7,7292.2,247354,0.17145765562415632,0
2024-03,Queens,7,8379.8,942.7,746.4,7488.2,848.5,701.1,8560.9,247354,0.16775417374291135,0
2024-04,Queens,7,8690.4,885.9,753.5,8379.8,942.7,746.4,8235.0,247354,0.15870588007512249,0
2024-05,Queens,7,9669.6,951.7,809.6,8690.4,885.9,753.5,9501.5,247354,0.15408235572002205,0
2024-06,Queens,7,9295.9,960.6,774.7,9669.6,951.7,809.6,9231.1,247354,0.15730836173761695,0
2024-07,Queens,7,9553.7,977.1,800.1,9295.9,960.6,774.7,8929.8,247354,0.15684544034454453,0
2024-08,Queens,7,9370.3,961.6,777.8,9553.7,977.1,800.1,9116.2,247354,0.15656588386725118,0
2024-09,Queens,7,8793.7,899.7,707.6,9370.3,961.6,777.8,9089.1,247354,0.15453321795981156,0
2024-10,Queens,7,9052.1,913.5,746.4,8793.7,899.7,707.6,9424.6,247354,0.1549570575056012,0
2024-11,Queens,7,8787.4,903.8,708.0,9052.1,913.5,746.4,9224.2,247354,0.15499269174551888,0
2024-12,Queens,7,8539.9,1081.2,799.9,8787.4,903.8,708.0,9018.9,247354,0.1805105076288264,0
2025-01,Queens,7,8237.5,961.7,760.1,8539.9,1081.2,799.9,8688.3,247354,0.17288363640014864,0
2025-02,Queens,7,7097.3,800.3,629.1,8237.5,961.7,760.1,7488.2,247354,0.16763812494869057,0
2025-03,Queens,7,8421.5,919.9,728.6,7097.3,800.3,629.1,8379.8,247354,0.16370407149950347,0
2025-04,Queens,7,8103.1,917.7,754.9,8421.5,919.9,728.6,8690.4,247354,0.17109772190226785,0
2025-05,Queens,7,8982.1,1038.8,827.5,8103.1,917.7,754.9,9669.6,247354,0.17203458574536337,0
2025-06,Queens,7,8899.3,956.4,767.9,8982.1,1038.8,827.5,9295.9,247354,0.16230844534809294,0
2025-07,Queens,7,9078.6,1027.9,815.1,8899.3,956.4,767.9,9553.7,247354,0.1687481687664811,0
2025-08,Queens,7,8429.3,911.7,748.4,9078.6,1027.9,815.1,9370.3,247354,0.16453902115091085,0
2025-09,Queens,7,8827.5,935.6,758.0,8429.3,911.7,748.4,8793.7,247354,0.1609717615078271,0
2025-10,Queens,7,8958.1,979.4,765.8,8827.5,935.6,758.0,9052.1,247354,0.16305251651359862,0
2022-01,Queens,8,3323.9,420.1,371.0,3323.9,420.1,371.0,4248.041071428571,151107,0.19224787363304982,0
2022-02,Queens,8,3518.8,426.6,370.8,3323.9,420.1,371.0,3819.785714285714,151107,0.184745841249247,0
2022-03,Queens,8,3905.2,454.7,408.3,3518.8,426.6,370.8,4366.369642857143,151107,0.1809907302546034,0
2022-04,Queens,8,4053.3,438.3,406.6,3905.2,454.7,408.3,4406.241071428572,151107,0.17249193581315583,0
2022-05,Queens,8,4266.3,426.3,380.5,4053.3,438.3,406.6,4862.207142857143,151107,0.15903490962133604,0
2022-06,Queens,8,4329.3,493.3,432.4,4266.3,426.3,380.5,4814.575,151107,0.1761560418648906,0
2022-07,Queens,8,3867.7,418.0,388.7,4329.3,493.3,432.4,4815.807142857143,151107,0.1725782988190998,0
2022-08,Queens,8,3916.1,406.0,396.0,3867.7,418.0,388.7,4719.569642857144,151107,0.16998367987113455,0
2022-09,Queens,8,3991.6,466.9,387.1,3916.1,406.0,396.0,4576.732142857143,151107,0.17624236420670297,0
2022-10,Queens,8,3905.2,433.3,386.3,3991.6,466.9,387.1,4618.719642857143,151107,0.17346766000677277,0
2022-11,Queens,8,3886.6,392.9,370.8,3905.2,433.3,386.3,4555.011904761905,151107,0.16422596391630648,0
2022-12,Queens,8,3690.9,489.5,416.5,3886.6,392.9,370.8,4510.585714285715,151107,0.19708934281798604,0
2023-01,Queens,8,3598.4,430.2,392.9,3690.9,489.5,416.5,3323.9,151107,0.1861585434807192,0
2023-02,Queens,8,3068.4,333.0,323.4,3598.4,430.2,392.9,3518.8,151107,0.1762242268041237,0
2023-03,Queens,8,3750.1,422.1,393.5,3068.4,333.0,323.4,3905.2,151107,0.17863635368070616,0
2023-04,Queens,8,3577.0,374.1,375.4,3750.1,422.1,393.5,4053.3,151107,0.17323471628336992,0
2023-05,Queens,8,4035.4,415.7,399.9,3577.0,374.1,375.4,4266.3,151107,0.16813028241599667,0
2023-06,Queens,8,3964.9,427.0,399.0,4035.4,415.7,399.9,4329.3,151107,0.17241019432674445,0
2023-07,Queens,8,3887.8,419.2,402.8,3964.9,427.0,399.0,3867.7,151107,0.17452970402140217,0
2023-08,Queens,8,3981.7,413.6,394.4,3887.8,419.2,402.8,3916.1,151107,0.16869532538572354,0
2023-09,Queens,8,3900.5,443.4,388.8,3981.7,413.6,394.4,3991.6,151107,0.17584042935322333,0
2023-10,Queens,8,3993.8,439.6,387.8,3900.5,443.4,388.8,3905.2,151107,0.17161702480710195,0
2023-11,Queens,8,3792.8,406.0,360.7,3993.8,439.6,387.8,3886.6,151107,0.1681544028950543,0
2023-12,Queens,8,3835.6,492.5,395.0,3792.8,406.0,360.7,3690.9,151107,0.18790624801507483,0
2024-01,Queens,8,3597.0,438.0,392.8,3835.6,492.5,395.0,3598.4,151107,0.18763268440308956,0
2024-02,Queens,8,3106.5,378.3,333.3,3597.0,438.0,392.8,3068.4,151107,0.18637542233047852,0
2024-03,Queens,8,3550.3,417.4,367.5,3106.5,378.3,333.3,3750.1,151107,0.18105277726517807,0
2024-04,Queens,8,3903.5,422.5,391.2,3550.3,417.4,367.5,3577.0,151107,0.17249639616721785,0
2024-05,Queens,8,4011.3,433.0,402.8,3903.5,422.5,391.2,4035.4,151107,0.17243300117596086,0
2024-06,Queens,8,3795.1,412.4,376.8,4011.3,433.0,402.8,3964.9,151107,0.17215278232227385,0
2024-07,Queens,8,4039.0,437.7,391.0,3795.1,412.4,376.8,3887.8,151107,0.17024467407605237,0
2024-08,Queens,8,3930.7,430.7,384.8,4039.0,437.7,391.0,3981.7,151107,0.17182166786060427,0
2024-09,Queens,8,3632.0,386.3,350.8,3930.7,430.7,384.8,3900.5,151107,0.16870751413334553,0
2024-10,Queens,8,3927.3,390.7,370.0,3632.0,386.3,350.8,3993.8,151107,0.16226535836177475,0
2024-11,Queens,8,3703.5,379.2,354.6,3927.3,390.7,370.0,3792.8,151107,0.16537083361503616,0
2024-12,Queens,8,3617.8,476.7,401.7,3703.5,379.2,354.6,3835.6,151107,0.19536497486766602,0
2025-01,Queens,8,3374.7,407.1,373.3,3617.8,476.7,401.7,3597.0,151107,0.18781738104979423,0
2025-02,Queens,8,2962.2,340.4,324.7,3374.7,407.1,373.3,3106.5,151107,0.1833595236126044,0
2025-03,Queens,8,3544.7,397.5,365.4,2962.2,340.4,324.7,3550.3,151107,0.17710558083387504,0
2025-04,Queens,8,3629.8,401.5,400.1,3544.7,397.5,365.4,3903.5,151107,0.18089091483504083,0
2025-05,Queens,8,3682.2,466.1,417.9,3629.8,401.5,400.1,4011.3,151107,0.19359642591213702,0
2025-06,Queens,8,3595.7,407.2,376.7,3682.2,466.1,417.9,3795.1,151107,0.1789889487624441,0
2025-07,Queens,8,3920.3,454.3,405.5,3595.7,407.2,376.7,4039.0,151107,0.1798707140017991,0
2025-08,Queens,8,3578.7,413.4,380.9,3920.3,454.3,405.5,3930.7,151107,0.18163731991767665,0
2025-09,Queens,8,3817.6,417.6,387.6,3578.7,413.4,380.9,3632.0,151107,0.17418015055810332,0
2025-10,Queens,8,3736.8,426.9,398.1,3817.6,417.6,387.6,3927.3,151107,0.18084966460607654,0
2022-01,Queens,9,3636.4,433.9,513.1,3636.4,433.9,513.1,4248.041071428571,143317,0.20661517650652356,1
2022-02,Queens,9,3642.8,424.0,484.9,3636.4,433.9,513.1,3819.785714285714,143317,0.19968363468594152,0
2022-03,Queens,9,3992.8,435.4,524.8,3642.8,424.0,484.9,4366.369642857143,143317,0.1938623056733293,0
2022-04,Queens,9,4101.2,432.6,522.7,3992.8,435.4,524.8,4406.241071428572,143317,0.18892514585187384,0
2022-05,Queens,9,4426.1,434.1,525.6,4101.2,432.6,522.7,4862.207142857143,143317,0.17819079802443463,0
2022-06,Queens,9,4538.8,503.2,580.9,4426.1,434.1,525.6,4814.575,143317,0.1928008678795639,0
2022-07,Queens,9,4178.4,396.9,532.7,4538.8,503.2,580.9,4815.807142857143,143317,0.18198903680501174,0
2022-08,Queens,9,4307.5,403.7,531.6,4178.4,396.9,532.7,4719.569642857144,143317,0.17839703974975202,0
2022-09,Queens,9,4145.0,443.2,522.0,4307.5,403.7,531.6,4576.732142857143,143317,0.1888771476654534,0
2022-10,Queens,9,3983.5,446.4,513.0,4145.0,443.2,522.0,4618.719642857143,143317,0.19409658297760424,0
2022-11,Queens,9,3965.5,411.4,492.5,3983.5,446.4,513.0,4555.011904761905,143317,0.18562861954244878,0
2022-12,Queens,9,3894.1,494.2,532.2,3965.5,411.4,492.5,4510.585714285715,143317,0.20859668732852354,1
2023-01,Queens,9,3803.0,456.9,523.0,3894.1,494.2,532.2,3636.4,143317,0.2048757030253612,1
2023-02,Queens,9,3243.8,355.8,411.7,3803.0,456.9,523.0,3642.8,143317,0.1913344800937352,0
2023-03,Queens,9,3790.5,411.3,488.7,3243.8,355.8,411.7,3992.8,143317,0.19187719859290053,0
2023-04,Queens,9,3752.3,394.4,474.1,3790.5,411.3,488.7,4101.2,143317,0.18795446675900276,0
2023-05,Queens,9,4272.7,446.3,532.8,3752.3,394.4,474.1,4426.1,143317,0.18643131878594008,0
2023-06,Queens,9,4149.0,462.8,518.4,4272.7,446.3,532.8,4538.8,143317,0.19125960001559394,0
2023-07,Queens,9,4209.5,425.8,530.7,4149.0,462.8,518.4,4178.4,143317,0.185152922957801,0
2023-08,Queens,9,4280.1,410.8,525.9,4209.5,425.8,530.7,4307.5,143317,0.17955451617850024,0
2023-09,Queens,9,4024.5,439.0,493.6,4280.1,410.8,525.9,4145.0,143317,0.18813419136188497,0
2023-10,Queens,9,4112.0,442.0,493.5,4024.5,439.0,493.6,3983.5,143317,0.1853392768697375,0
2023-11,Queens,9,4032.7,425.4,483.8,4112.0,442.0,493.5,3965.5,143317,0.18397782229506873,0
2023-12,Queens,9,3939.6,518.3,503.2,4032.7,425.4,483.8,3894.1,143317,0.2059019169135877,1
2024-01,Queens,9,3894.4,488.2,521.8,3939.6,518.3,503.2,3803.0,143317,0.20593752548731753,1
2024-02,Queens,9,3400.1,387.2,438.9,3894.4,488.2,521.8,3243.8,143317,0.1954711087975013,0
2024-03,Queens,9,3803.0,429.0,470.6,3400.1,387.2,438.9,3790.5,143317,0.19129843065538213,0
2024-04,Queens,9,4088.7,420.1,502.1,3803.0,429.0,470.6,3752.3,143317,0.1840387954259714,0
2024-05,Queens,9,4433.1,460.4,551.3,4088.7,420.1,502.1,4272.7,143317,0.18581031442844548,0
2024-06,Queens,9,4320.0,463.6,525.6,4433.1,460.4,551.3,4149.0,143317,0.18631808935432836,0
2024-07,Queens,9,4561.5,463.3,532.9,4320.0,463.6,525.6,4209.5,143317,0.17924681073105783,0
2024-08,Queens,9,4351.6,426.7,513.0,4561.5,463.3,532.9,4280.1,143317,0.17759340804717177,0
2024-09,Queens,9,4007.8,413.4,473.1,4351.6,426.7,513.0,4024.5,143317,0.1811290685082647,0
2024-10,Queens,9,4195.0,416.2,504.6,4007.8,413.4,473.1,4112.0,143317,0.17999139919465185,0
2024-11,Queens,9,3926.4,389.9,462.1,4195.0,416.2,504.6,4032.7,143317,0.17830236062280264,0
2024-12,Queens,9,3955.3,523.9,552.1,3926.4,389.9,462.1,3939.6,143317,0.2138612287082861,1
2025-01,Queens,9,3687.2,428.9,514.9,3955.3,523.9,552.1,3894.4,143317,0.20380047505938242,1
2025-02,Queens,9,3225.8,367.1,442.0,3687.2,428.9,514.9,3400.1,143317,0.20052541574760216,1
2025-03,Queens,9,3850.6,432.3,488.7,3225.8,367.1,442.0,3803.0,143317,0.19301701735266996,0
2025-04,Queens,9,3748.6,425.3,507.3,3850.6,432.3,488.7,4088.7,143317,0.19922242160129883,0
2025-05,Queens,9,4028.0,480.9,551.8,3748.6,425.3,507.3,4433.1,143317,0.20406267907601713,1
2025-06,Queens,9,3992.7,455.7,500.8,4028.0,480.9,551.8,4320.0,143317,0.19326355774670653,0
2025-07,Queens,9,4193.7,442.8,562.1,3992.7,455.7,500.8,4561.5,143317,0.19330204285769245,0
2025-08,Queens,9,3874.8,395.1,503.7,4193.7,442.8,562.1,4351.6,143317,0.18828557063851178,0
2025-09,Queens,9,3931.2,449.0,502.6,3874.8,395.1,503.7,4007.8,143317,0.19488817891373802,0
2025-10,Queens,9,3945.3,433.2,511.4,3931.2,449.0,502.6,4195.0,143317,0.19317368453342604,0
2022-01,Queens,10,3189.5,335.0,482.8,3189.5,335.0,482.8,4248.041071428571,122396,0.2040775584558181,1
2022-02,Queens,10,3377.7,314.6,457.8,3189.5,335.0,482.8,3819.785714285714,122396,0.18611599720488664,0
2022-03,Queens,10,3683.3,345.3,488.4,3377.7,314.6,457.8,4366.369642857143,122396,0.18456940447199469,0
2022-04,Queens,10,3835.2,334.8,499.0,3683.3,345.3,488.4,4406.241071428572,122396,0.17858213750267724,0
2022-05,Queens,10,4318.6,338.5,531.6,3835.2,334.8,499.0,4862.207142857143,122396,0.16769132923468305,0
2022-06,Queens,10,4389.5,378.8,606.0,4318.6,338.5,531.6,4814.575,122396,0.18324246878663267,0
2022-07,Queens,10,4042.3,332.9,558.9,4389.5,378.8,606.0,4815.807142857143,122396,0.18074218195820918,0
2022-08,Queens,10,4222.3,320.7,539.0,4042.3,332.9,558.9,4719.569642857144,122396,0.16916568280204644,0
2022-09,Queens,10,3977.3,326.7,513.3,4222.3,320.7,539.0,4576.732142857143,122396,0.17437153592261226,0
2022-10,Queens,10,3763.1,340.9,508.8,3977.3,326.7,513.3,4618.719642857143,122396,0.184204821366632,0
2022-11,Queens,10,3774.3,303.2,487.9,3763.1,340.9,508.8,4555.011904761905,122396,0.1732816401629649,0
2022-12,Queens,10,3630.5,407.6,533.1,3774.3,303.2,487.9,4510.585714285715,122396,0.20578841442072104,1
2023-01,Queens,10,3511.9,358.6,511.3,3630.5,407.6,533.1,3189.5,122396,0.19852572002373456,0
2023-02,Queens,10,2913.5,253.8,400.2,3511.9,358.6,511.3,3377.7,122396,0.18332165381920112,0
2023-03,Queens,10,3480.1,304.2,469.2,2913.5,253.8,400.2,3683.3,122396,0.18182673092747148,0
2023-04,Queens,10,3611.8,296.6,471.7,3480.1,304.2,469.2,3835.2,122396,0.1754069541791283,0
2023-05,Queens,10,4160.8,342.1,551.0,3611.8,296.6,471.7,4318.6,122396,0.1767150121688201,0
2023-06,Queens,10,4009.4,346.0,539.8,4160.8,342.1,551.0,4389.5,122396,0.1809527700604674,0
2023-07,Queens,10,4053.0,354.3,556.7,4009.4,346.0,539.8,4042.3,122396,0.18352135374697826,0
2023-08,Queens,10,4064.6,327.7,540.7,4053.0,354.3,556.7,4222.3,122396,0.1760389215487533,0
2023-09,Queens,10,3719.2,314.0,509.5,4064.6,327.7,540.7,3977.3,122396,0.18127985559248905,0
2023-10,Queens,10,3858.6,338.6,495.2,3719.2,314.0,509.5,3763.1,122396,0.17769158639502175,0
2023-11,Queens,10,3784.2,322.5,478.3,3858.6,338.6,495.2,3774.3,122396,0.17465648854961832,0
2023-12,Queens,10,3611.9,421.9,505.3,3784.2,322.5,478.3,3630.5,122396,0.20426956885726244,1
2024-01,Queens,10,3492.1,381.7,524.1,3611.9,421.9,505.3,3511.9,122396,0.20596193637872623,1
2024-02,Queens,10,3010.8,310.9,433.4,3492.1,381.7,524.1,2913.5,122396,0.19821043381001835,0
2024-03,Queens,10,3444.4,345.0,473.6,3010.8,310.9,433.4,3480.1,122396,0.19202439596528267,0
2024-04,Queens,10,3795.4,335.6,516.6,3444.4,345.0,473.6,3611.8,122396,0.18336345640760823,0
2024-05,Queens,10,4259.3,364.0,575.4,3795.4,335.6,516.6,4160.8,122396,0.18069902090907342,0
2024-06,Queens,10,4021.7,358.9,543.7,4259.3,364.0,575.4,4009.4,122396,0.18329508762666774,0
2024-07,Queens,10,4281.0,366.8,581.7,4021.7,358.9,543.7,4053.0,122396,0.18137489243713548,0
2024-08,Queens,10,4071.5,346.5,535.8,4281.0,366.8,581.7,4064.6,122396,0.17810569663692516,0
2024-09,Queens,10,3674.2,314.0,493.0,4071.5,346.5,535.8,3719.2,122396,0.18008569133267877,0
2024-10,Queens,10,3861.4,318.9,499.9,3674.2,314.0,493.0,3858.6,122396,0.17494978847057818,0
2024-11,Queens,10,3589.8,296.8,466.1,3861.4,318.9,499.9,3784.2,122396,0.1752705217451237,0
2024-12,Queens,10,3620.5,419.3,548.2,3589.8,296.8,466.1,3611.9,122396,0.2108761987794246,1
2025-01,Queens,10,3233.7,329.6,505.9,3620.5,419.3,548.2,3492.1,122396,0.2053229135948098,1
2025-02,Queens,10,2816.1,268.1,434.8,3233.7,329.6,505.9,3010.8,122396,0.1997442455242967,0
2025-03,Queens,10,3452.8,318.6,483.7,2816.1,268.1,434.8,3444.4,122396,0.18855021033583227,0
2025-04,Queens,10,3291.2,340.8,517.0,3452.8,318.6,483.7,3795.4,122396,0.20674861412388526,1
2025-05,Queens,10,3669.2,385.5,583.2,3291.2,340.8,517.0,4259.3,122396,0.20886608163177303,1
2025-06,Queens,10,3636.9,359.4,543.0,3669.2,385.5,583.2,4021.7,122396,0.19879717137003503,0
2025-07,Queens,10,3918.5,387.7,592.2,3636.9,359.4,543.0,4281.0,122396,0.2000449126245305,1
2025-08,Queens,10,3575.6,327.4,511.5,3918.5,387.7,592.2,4071.5,122396,0.19003284630195943,0
2025-09,Queens,10,3646.1,343.0,529.5,3575.6,327.4,511.5,3674.2,122396,0.19309078033019075,0
2025-10,Queens,10,3627.4,344.9,521.0,3646.1,343.0,529.5,3861.4,122396,0.19270914472659292,0
2022-01,Queens,11,2531.9,452.1,414.8,2531.9,452.1,414.8,4248.041071428571,116431,0.25506060962692717,1
2022-02,Queens,11,2545.0,408.7,381.4,2531.9,452.1,414.8,3819.785714285714,116431,0.23690444064645735,1
2022-03,Queens,11,2843.6,445.0,435.5,2545.0,408.7,381.4,4366.369642857143,116431,0.2364329636690744,1
2022-04,Queens,11,2961.7,424.9,415.5,2843.6,445.0,435.5,4406.241071428572,116431,0.2210357434049604,1
2022-05,Queens,11,3354.5,440.3,435.2,2961.7,424.9,415.5,4862.207142857143,116431,0.2069739952718676,1
2022-06,Queens,11,3453.0,505.5,473.2,3354.5,440.3,435.2,4814.575,116431,0.22084076088182866,1
2022-07,Queens,11,3038.7,411.4,420.6,3453.0,505.5,473.2,4815.807142857143,116431,0.21494820058387373,1
2022-08,Queens,11,3122.0,404.9,446.7,3038.7,411.4,420.6,4719.569642857144,116431,0.21431447553855446,1
2022-09,Queens,11,3114.7,455.7,443.0,3122.0,404.9,446.7,4576.732142857143,116431,0.22392485174664875,1
2022-10,Queens,11,2978.0,458.6,431.4,3114.7,455.7,443.0,4618.719642857143,116431,0.23009307135470528,1
2022-11,Queens,11,3102.3,437.1,404.7,2978.0,458.6,431.4,4555.011904761905,116431,0.21343272229405946,1
2022-12,Queens,11,2886.2,515.5,443.1,3102.3,437.1,404.7,4510.585714285715,116431,0.24932376196421144,1
2023-01,Queens,11,2760.0,482.4,440.5,2886.2,515.5,443.1,2531.9,116431,0.25059056721605255,1
2023-02,Queens,11,2247.7,343.1,343.7,2760.0,482.4,440.5,2545.0,116431,0.23404327824160845,1
2023-03,Queens,11,2670.1,409.8,408.2,2247.7,343.1,343.7,2843.6,116431,0.23451162524010208,1
2023-04,Queens,11,2690.1,374.6,392.3,2670.1,409.8,408.2,2961.7,116431,0.22183974544402663,1
2023-05,Queens,11,3144.1,427.1,448.8,2690.1,374.6,392.3,3354.5,116431,0.2178855721393035,1
2023-06,Queens,11,3118.7,439.0,424.1,3144.1,427.1,448.8,3453.0,116431,0.2167612637500628,1
2023-07,Queens,11,3000.6,410.1,418.2,3118.7,439.0,424.1,3038.7,116431,0.2163284494241166,1
2023-08,Queens,11,3081.2,410.1,431.1,3000.6,410.1,418.2,3122.0,116431,0.21446053436671428,1
2023-09,Queens,11,2928.5,432.1,409.1,3081.2,410.1,431.1,3114.7,116431,0.22314773058864104,1
2023-10,Queens,11,3053.1,444.8,424.2,2928.5,432.1,409.1,2978.0,116431,0.22156497794548838,1
2023-11,Queens,11,3128.9,414.4,407.9,3053.1,444.8,424.2,3102.3,116431,0.20811399068637376,1
2023-12,Queens,11,2945.6,487.1,417.3,3128.9,414.4,407.9,2886.2,116431,0.23490909090909093,1
2024-01,Queens,11,2747.9,474.1,455.1,2945.6,487.1,417.3,2760.0,116431,0.2526991379075902,1
2024-02,Queens,11,2320.4,367.7,364.9,2747.9,474.1,455.1,2247.7,116431,0.23996069439895182,1
2024-03,Queens,11,2663.6,390.2,395.2,2320.4,367.7,364.9,2670.1,116431,0.2277181791823717,1
2024-04,Queens,11,2911.8,395.2,418.3,2663.6,390.2,395.2,2690.1,116431,0.2183716747644485,1
2024-05,Queens,11,3302.4,421.8,457.0,2911.8,395.2,418.3,3144.1,116431,0.21017889601071463,1
2024-06,Queens,11,3154.6,407.6,426.3,3302.4,421.8,457.0,3118.7,116431,0.20907609376958758,1
2024-07,Queens,11,3213.3,418.9,441.5,3154.6,407.6,426.3,3000.6,116431,0.2112084836880477,1
2024-08,Queens,11,3102.1,393.6,406.8,3213.3,418.9,441.5,3081.2,116431,0.2050992953235106,1
2024-09,Queens,11,2895.2,382.1,389.7,3102.1,393.6,406.8,2928.5,116431,0.21047177529315517,1
2024-10,Queens,11,3053.3,400.4,411.0,2895.2,382.1,389.7,3053.1,116431,0.2099516133205682,1
2024-11,Queens,11,2934.1,385.5,378.0,3053.3,400.4,411.0,3128.9,116431,0.20648528775421895,1
2024-12,Queens,11,2836.6,501.4,442.8,2934.1,385.5,378.0,2945.6,116431,0.2497355057130766,1
2025-01,Queens,11,2558.0,429.6,414.6,2836.6,501.4,442.8,2747.9,116431,0.24813356063723477,1
2025-02,Queens,11,2169.6,340.8,339.8,2558.0,429.6,414.6,2320.4,116431,0.23879026033260825,1
2025-03,Queens,11,2626.4,385.5,392.1,2169.6,340.8,339.8,2663.6,116431,0.2284371327849589,1
2025-04,Queens,11,2404.1,405.2,429.7,2626.4,385.5,392.1,2911.8,116431,0.25776474220438406,1
2025-05,Queens,11,2674.7,443.0,449.4,2404.1,405.2,429.7,3302.4,116431,0.25017521235737716,1
2025-06,Queens,11,2645.0,419.4,404.9,2674.7,443.0,449.4,3154.6,116431,0.2375983627821174,1
2025-07,Queens,11,2725.0,437.6,453.0,2645.0,419.4,404.9,3213.3,116431,0.2463214957406793,1
2025-08,Queens,11,2650.4,402.6,420.4,2725.0,437.6,453.0,3102.1,116431,0.23694362872113778,1
2025-09,Queens,11,2716.9,417.9,430.6,2650.4,402.6,420.4,2895.2,116431,0.23798171313176641,1
2025-10,Queens,11,2690.0,419.4,418.2,2716.9,417.9,430.6,3053.3,116431,0.23744188683524206,1
2022-01,Queens,12,5826.9,471.0,789.0,5826.9,471.0,789.0,4248.041071428571,225919,0.17779282902256277,0
2022-02,Queens,12,6029.6,473.3,791.0,5826.9,471.0,789.0,3819.785714285714,225919,0.17333662375409586,0
2022-03,Queens,12,6810.6,497.0,871.6,6029.6,473.3,791.0,4366.369642857143,225919,0.16732687793427228,0
2022-04,Queens,12,7007.0,482.7,854.9,6810.6,497.0,871.6,4406.241071428572,225919,0.1602952807803849,0
2022-05,Queens,12,7888.0,504.5,883.2,7007.0,482.7,854.9,4862.207142857143,225919,0.1496059596580312,0
2022-06,Queens,12,8159.2,592.8,989.4,7888.0,504.5,883.2,4814.575,225919,0.1624201860102244,0
2022-07,Queens,12,7375.7,480.0,912.8,8159.2,592.8,989.4,4815.807142857143,225919,0.15884130695101784,0
2022-08,Queens,12,7697.0,463.2,904.2,7375.7,480.0,912.8,4719.569642857144,225919,0.15085388994307403,0
2022-09,Queens,12,7157.4,472.5,886.1,7697.0,463.2,904.2,4576.732142857143,225919,0.15953499295443868,0
2022-10,Queens,12,6701.8,459.7,857.2,7157.4,472.5,886.1,4618.719642857143,225919,0.16422861561100927,0
2022-11,Queens,12,6500.0,419.1,796.5,6701.8,459.7,857.2,4555.011904761905,225919,0.15755093576649903,0
2022-12,Queens,12,6548.9,556.7,950.7,6500.0,419.1,796.5,4510.585714285715,225919,0.1871082258605067,0
2023-01,Queens,12,6394.8,485.0,857.7,6548.9,556.7,950.7,5826.9,225919,0.17353150242326335,0
2023-02,Queens,12,5416.5,366.4,700.3,6394.8,485.0,857.7,6029.6,225919,0.1645329466929911,0
2023-03,Queens,12,6329.5,444.1,830.1,5416.5,366.4,700.3,6810.6,225919,0.16757631153254338,0
2023-04,Queens,12,6441.4,421.6,798.5,6329.5,444.1,830.1,7007.0,225919,0.15925079945180445,0
2023-05,Queens,12,7437.5,467.9,903.9,6441.4,421.6,798.5,7888.0,225919,0.1557217940131452,0
2023-06,Queens,12,7289.5,492.9,915.3,7437.5,467.9,903.9,8159.2,225919,0.16190487140278462,0
2023-07,Queens,12,7596.5,487.7,943.3,7289.5,492.9,915.3,7375.7,225919,0.1585156466352811,0
2023-08,Queens,12,7565.0,488.2,943.2,7596.5,487.7,943.3,7697.0,225919,0.15910808767951626,0
2023-09,Queens,12,6924.2,490.6,898.7,7565.0,488.2,943.2,7157.4,225919,0.16711373067901608,0
2023-10,Queens,12,7180.3,504.0,856.3,6924.2,490.6,898.7,6701.8,225919,0.15927452403812378,0
2023-11,Queens,12,6802.1,494.0,841.4,7180.3,504.0,856.3,6500.0,225919,0.16410445468509985,0
2023-12,Queens,12,6815.8,580.7,932.6,6802.1,494.0,841.4,6548.9,225919,0.18168829765520886,0
2024-01,Queens,12,6503.8,514.9,880.2,6815.8,580.7,932.6,6394.8,225919,0.1766195293015483,0
2024-02,Queens,12,5626.3,430.9,756.9,6503.8,514.9,880.2,5416.5,225919,0.17431502326059198,0
2024-03,Queens,12,6406.4,478.4,853.2,5626.3,430.9,756.9,6329.5,225919,0.17208581028689582,0
2024-04,Queens,12,7024.4,470.8,869.0,6406.4,478.4,853.2,6441.4,225919,0.1601826833409053,0
2024-05,Queens,12,7731.6,512.3,988.5,7024.4,470.8,869.0,7437.5,225919,0.1625579480958364,0
2024-06,Queens,12,7377.0,488.0,945.5,7731.6,512.3,988.5,7289.5,225919,0.16270359230463652,0
2024-07,Queens,12,7971.8,513.2,965.9,7377.0,488.0,945.5,7596.5,225919,0.15650361341247923,0
