month,borough,communitydistrict,high_refuse_flag,refuse_lag1,refuse_lag12,paper_lag1,mgp_lag1,refuse_per_capita_2010
2022-11,Queens,3,0,4879.2,4555.011904761905,343.7,467.2,0.028466102485196067
2022-12,Queens,3,0,4884.1,4510.585714285715,327.5,449.3,0.02841481326059589
2023-01,Queens,3,0,4875.3,4278.6,455.3,552.2,0.02723049843800998
2023-02,Queens,3,0,4672.1,4549.9,352.9,498.3,0.02316291322795729
2023-03,Queens,3,0,3974.2,4784.4,289.6,423.3,0.027142490791252857
2023-04,Queens,3,0,4657.0,4668.5,338.4,497.3,0.02685981722385415
2023-05,Queens,3,0,4608.5,5112.4,300.0,454.6,0.03052757961486455
2023-06,Queens,3,0,5237.8,5249.6,334.4,492.2,0.029968060801044437
2023-07,Queens,3,0,5141.8,4989.2,361.6,510.8,0.030327668205343404
2023-08,Queens,3,1,5203.5,5143.0,362.7,495.9,0.0308708677204271
2023-09,Queens,3,0,5296.7,4936.2,349.4,517.6,0.02872196577609922
2023-10,Queens,3,1,4928.0,4879.2,359.8,502.1,0.029932508043082947
2023-11,Queens,3,1,5135.7,4884.1,342.7,483.3,0.02929139273558073
2023-12,Queens,3,0,5025.7,4875.3,357.3,500.5,0.02826560824357719
2024-01,Queens,3,1,4849.7,4672.1,421.6,510.0,0.027704923765561617
2024-02,Queens,3,0,4753.5,3974.2,365.5,515.3,0.024724903249871776
2024-03,Queens,3,0,4242.2,4657.0,324.5,460.8,0.026909940784258873
2024-04,Queens,3,1,4617.1,4608.5,336.1,488.8,0.028543619154194056
2024-05,Queens,3,1,4897.4,5237.8,321.9,481.5,0.030990931132559334
2024-06,Queens,3,0,5317.3,5141.8,370.9,547.6,0.02903902643726395
2024-07,Queens,3,1,4982.4,5203.5,336.4,489.8,0.031281764349326245
2024-08,Queens,3,0,5367.2,5296.7,365.9,522.0,0.02976115540635054
2024-09,Queens,3,0,5106.3,4928.0,371.5,527.3,0.02788443605166224
2024-10,Queens,3,0,4784.3,5135.7,320.5,476.8,0.0292966382244603
2024-11,Queens,3,0,5026.6,5025.7,332.7,509.6,0.027786520259243715
2024-12,Queens,3,1,4767.5,4849.7,316.6,461.7,0.02846318832470742
2025-01,Queens,3,0,4883.6,4753.5,403.6,549.5,0.026492633002284702
2025-02,Queens,3,0,4545.5,4242.2,370.0,551.4,0.022996806080104442
2025-03,Queens,3,0,3945.7,4617.1,284.7,435.6,0.026687298922926282
2025-04,Queens,3,0,4578.9,4897.4,316.1,482.9,0.026960064344663588
2025-05,Queens,3,0,4625.7,5317.3,329.6,492.2,0.028474262134564273
2025-06,Queens,3,0,4885.5,4982.4,376.2,557.1,0.02799284282183988
2025-07,Queens,3,0,4802.9,5367.2,333.8,499.2,0.02923427519000326
2025-08,Queens,3,0,5015.9,5106.3,379.5,560.3,0.02698337762857276
2025-09,Queens,3,0,4629.7,4784.3,340.7,516.7,0.028027812747703638
2025-10,Queens,3,0,4808.9,5026.6,321.6,499.7,0.028344873408868373
2022-01,Queens,4,0,3786.2,4248.041071428571,310.7,513.8,0.021936523018806706
2022-02,Queens,4,1,3786.2,3819.785714285714,310.7,513.8,0.022420885525904124
2022-03,Queens,4,1,3869.8,4366.369642857143,310.8,510.5,0.02374708861052851
2022-04,Queens,4,0,4098.7,4406.241071428572,307.0,633.0,0.023121936523018808
2022-05,Queens,4,0,3990.8,4862.207142857143,301.0,591.4,0.024584294140140673
2022-06,Queens,4,1,4243.2,4814.575,309.5,535.0,0.0256370293977914
2022-07,Queens,4,0,4424.9,4815.807142857143,355.6,568.8,0.024265634595997634
2022-08,Queens,4,0,4188.2,4719.569642857144,334.9,512.3,0.024833427965561594
2022-09,Queens,4,0,4286.2,4576.732142857143,318.7,508.1,0.024258682024125424
2022-10,Queens,4,0,4187.0,4618.719642857143,333.0,486.3,0.024157869731978355
2022-11,Queens,4,1,4169.6,4555.011904761905,306.9,445.8,0.024528094184173628
2022-12,Queens,4,0,4233.5,4510.585714285715,299.4,439.1,0.02407849453643727
2023-01,Queens,4,0,4155.9,3786.2,395.8,546.2,0.023926117336237965
2023-02,Queens,4,0,4129.6,3869.8,332.3,499.5,0.020004287419321195
2023-03,Queens,4,0,3452.7,4098.7,261.6,430.7,0.023280686914100974
2023-04,Queens,4,0,4018.2,3990.8,304.2,474.0,0.02250837205529612
2023-05,Queens,4,0,3884.9,4243.2,268.2,431.0,0.02535950590389228
2023-06,Queens,4,0,4377.0,4424.9,310.9,466.6,0.024920914494953594
2023-07,Queens,4,0,4301.3,4188.2,324.9,482.2,0.02535139457004137
2023-08,Queens,4,0,4375.6,4286.2,319.8,477.9,0.025477699625719878
2023-09,Queens,4,1,4397.4,4187.0,336.3,481.9,0.024430178796973318
2023-10,Queens,4,0,4216.6,4169.6,316.4,474.6,0.02484385682336991
2023-11,Queens,4,0,4288.0,4233.5,311.3,455.0,0.024382090174857183
2023-12,Queens,4,0,4208.3,4155.9,327.1,464.9,0.02409645534710715
2024-01,Queens,4,1,4159.0,4129.6,366.2,488.0,0.024413376748282135
2024-02,Queens,4,0,4213.7,3452.7,337.1,482.7,0.021674063430630715
2024-03,Queens,4,0,3740.9,4018.2,287.1,442.7,0.022942907797309356
2024-04,Queens,4,1,3959.9,3884.9,296.1,500.1,0.024110939871840924
2024-05,Queens,4,1,4161.5,4377.0,290.6,489.0,0.02640702673263885
2024-06,Queens,4,0,4557.8,4301.3,343.1,550.3,0.02483111044160419
2024-07,Queens,4,1,4285.8,4375.6,309.1,496.1,0.02670482856116525
2024-08,Queens,4,1,4609.2,4397.4,332.8,519.6,0.026006095088007976
2024-09,Queens,4,0,4488.6,4216.6,331.5,538.1,0.023916847240408348
2024-10,Queens,4,1,4128.0,4288.0,295.3,455.4,0.025261011135702616
2024-11,Queens,4,0,4360.0,4208.3,318.0,507.1,0.0238901957148982
2024-12,Queens,4,1,4123.4,4159.0,284.3,462.1,0.02473087753044647
2025-01,Queens,4,0,4268.5,4213.7,389.4,495.2,0.023418000208577157
2025-02,Queens,4,0,4041.9,3740.9,342.8,503.4,0.0200361533737355
2025-03,Queens,4,0,3458.2,3959.9,279.8,396.3,0.02324882095968667
2025-04,Queens,4,0,4012.7,4161.5,305.7,444.4,0.023065736567051763
2025-05,Queens,4,0,3981.1,4557.8,316.1,478.0,0.024214649068934748
2025-06,Queens,4,0,4179.4,4285.8,359.8,528.4,0.023658443319157813
2025-07,Queens,4,0,4083.4,4609.2,335.4,469.2,0.025237256515139223
2025-08,Queens,4,0,4355.9,4488.6,383.4,540.9,0.023405833207800788
2025-09,Queens,4,0,4039.8,4128.0,335.7,516.1,0.02385253595059039
2025-10,Queens,4,0,4116.9,4360.0,320.9,476.6,0.024161925398903814
2022-01,Queens,5,0,4319.9,4248.041071428571,584.3,661.6,0.025532832909746436
2022-02,Queens,5,1,4319.9,3819.785714285714,584.3,661.6,0.026649329156569538
2022-03,Queens,5,1,4508.8,4366.369642857143,560.9,656.1,0.028440806194219515
2022-04,Queens,5,1,4811.9,4406.241071428572,600.7,699.5,0.028634080028370472
2022-05,Queens,5,0,4844.6,4862.207142857143,592.6,682.4,0.030522489508836223
2022-06,Queens,5,1,5164.1,4814.575,581.5,663.8,0.03149476919439683
2022-07,Queens,5,0,5328.6,4815.807142857143,632.0,715.9,0.02947455523376086
2022-08,Queens,5,1,4986.8,4719.569642857144,573.8,664.1,0.030092204030971098
2022-09,Queens,5,1,5091.3,4576.732142857143,555.8,651.7,0.02966901117087298
2022-10,Queens,5,0,5019.7,4618.719642857143,613.4,674.6,0.02865062946982682
2022-11,Queens,5,1,4847.4,4555.011904761905,597.6,651.3,0.029447366865654
2022-12,Queens,5,0,4982.2,4510.585714285715,584.4,647.2,0.028243986051185062
2023-01,Queens,5,0,4778.6,4319.9,738.3,737.0,0.028008156510432057
2023-02,Queens,5,0,4738.7,4508.8,634.1,690.8,0.023442283822920976
2023-03,Queens,5,0,3966.2,4811.9,483.1,556.2,0.02687511082215261
2023-04,Queens,5,0,4547.0,4844.6,577.4,651.8,0.02649624682309829
2023-05,Queens,5,0,4482.9,5164.1,522.6,628.4,0.029752940481115903
2023-06,Queens,5,0,5033.9,5328.6,609.7,698.3,0.02919203262604173
2023-07,Queens,5,0,4939.0,4986.8,614.4,687.8,0.029397718541284947
2023-08,Queens,5,0,4973.8,5091.3,574.2,670.9,0.029711566877475025
2023-09,Queens,5,0,5026.9,5019.7,572.9,687.4,0.02796678290679118
2023-10,Queens,5,0,4731.7,4847.4,597.6,676.5,0.028956794136769312
2023-11,Queens,5,0,4899.2,4982.2,615.8,666.0,0.029033630829245226
2023-12,Queens,5,0,4912.2,4778.6,619.2,668.5,0.027785921153732494
2024-01,Queens,5,1,4701.1,4738.7,719.3,688.4,0.0280140670252379
2024-02,Queens,5,0,4739.7,3966.2,649.9,692.0,0.02413558720964596
2024-03,Queens,5,0,4083.5,4547.0,527.3,593.5,0.026598498729239316
2024-04,Queens,5,0,4500.2,4482.9,591.5,626.6,0.02857142857142857
2024-05,Queens,5,1,4834.0,5033.9,562.8,624.2,0.0309285418759974
2024-06,Queens,5,0,5232.8,4939.0,620.4,696.2,0.02918021159643005
2024-07,Queens,5,1,4937.0,4973.8,600.2,654.3,0.03047697854483125
2024-08,Queens,5,0,5156.4,5026.9,623.1,662.5,0.02931319817956144
2024-09,Queens,5,0,4959.5,4731.7,598.1,658.7,0.02735622672734795
2024-10,Queens,5,1,4628.4,4899.2,547.3,601.9,0.029216265736745673
2024-11,Queens,5,0,4943.1,4912.2,580.7,649.8,0.027576688929605766
2024-12,Queens,5,1,4665.7,4701.1,542.6,618.7,0.028255216029316153
2025-01,Queens,5,0,4780.5,4739.7,733.8,714.3,0.026042910337490396
2025-02,Queens,5,0,4406.2,4083.5,615.0,683.5,0.02238134641527277
2025-03,Queens,5,0,3786.7,4500.2,488.5,575.9,0.02610615284591288
2025-04,Queens,5,0,4416.9,4834.0,554.9,622.2,0.02486435368520598
2025-05,Queens,5,0,4206.8,5232.8,575.7,650.1,0.026519297830841067
2025-06,Queens,5,0,4486.8,4937.0,646.1,721.4,0.02591406111472309
2025-07,Queens,5,0,4384.4,5156.4,591.1,648.6,0.027048879957444292
2025-08,Queens,5,0,4576.4,4959.5,635.9,719.3,0.02505999172527927
2025-09,Queens,5,0,4239.9,4628.4,558.5,640.2,0.02620072108280631
2025-10,Queens,5,0,4432.9,4943.1,581.7,642.3,0.026242685737927773
2022-01,Queens,6,0,2444.6,4248.041071428571,370.3,366.5,0.02158453782106183
2022-02,Queens,6,1,2444.6,3819.785714285714,370.3,366.5,0.02235358520886126
2022-03,Queens,6,1,2531.7,4366.369642857143,355.4,355.6,0.024251922618469497
2022-04,Queens,6,1,2746.7,4406.241071428572,382.8,374.7,0.02455653955163919
2022-05,Queens,6,1,2781.2,4862.207142857143,377.8,371.8,0.02572732811216967
2022-06,Queens,6,1,2913.8,4814.575,354.4,346.4,0.02610346380356181
2022-07,Queens,6,0,2956.4,4815.807142857143,407.0,385.4,0.024605984619052244
2022-08,Queens,6,0,2786.8,4719.569642857144,366.3,359.3,0.025299098510467345
2022-09,Queens,6,1,2865.3,4576.732142857143,355.8,364.1,0.024741958554438136
2022-10,Queens,6,0,2802.2,4618.719642857143,372.6,365.0,0.02375129131091235
2022-11,Queens,6,1,2690.0,4555.011904761905,361.2,357.4,0.024349929805663226
2022-12,Queens,6,1,2757.8,4510.585714285715,343.9,335.9,0.024085928463582824
2023-01,Queens,6,1,2727.9,2444.6,455.5,409.8,0.023852830288635583
2023-02,Queens,6,0,2701.5,2531.7,375.9,375.0,0.020170938661627977
2023-03,Queens,6,0,2284.5,2746.7,295.0,315.5,0.02377777973988363
2023-04,Queens,6,0,2693.0,2781.2,370.1,369.5,0.022662616880192835
2023-05,Queens,6,0,2566.7,2913.8,317.1,343.8,0.024742841502070515
2023-06,Queens,6,0,2802.3,2956.4,346.5,364.4,0.0247543198212914
2023-07,Queens,6,0,2803.6,2786.8,362.3,370.4,0.024555656604006815
2023-08,Queens,6,0,2781.1,2865.3,357.9,359.2,0.024945919457516976
2023-09,Queens,6,0,2825.3,2802.2,350.1,365.6,0.024458532364445465
2023-10,Queens,6,0,2770.1,2690.0,365.6,364.4,0.02440820434940004
2023-11,Queens,6,0,2764.4,2757.8,351.7,352.2,0.023966730533212077
2023-12,Queens,6,0,2714.4,2727.9,364.3,353.8,0.02395083747582931
2024-01,Queens,6,0,2712.6,2701.5,428.5,379.4,0.023640922856865358
2024-02,Queens,6,0,2677.5,2284.5,377.9,387.0,0.021136000423814864
2024-03,Queens,6,0,2393.8,2693.0,329.8,334.3,0.02273413563841529
2024-04,Queens,6,0,2574.8,2566.7,354.3,351.0,0.02433668559117759
2024-05,Queens,6,0,2756.3,2802.3,342.3,361.0,0.02554897269042973
2024-06,Queens,6,0,2893.6,2803.6,368.2,377.8,0.02428017694270553
2024-07,Queens,6,1,2749.9,2781.1,352.2,345.5,0.026165270137828125
2024-08,Queens,6,1,2963.4,2825.3,364.9,363.7,0.025345011787350893
2024-09,Queens,6,0,2870.5,2770.1,371.5,362.2,0.023347784242916555
2024-10,Queens,6,1,2644.3,2764.4,333.7,338.6,0.024870868908765022
2024-11,Queens,6,0,2816.8,2714.4,355.7,361.2,0.023486407021199574
2024-12,Queens,6,0,2660.0,2712.6,339.7,333.5,0.024062088877508672
2025-01,Queens,6,0,2725.2,2677.5,438.3,391.5,0.02288688557881632
2025-02,Queens,6,0,2592.1,2393.8,378.3,385.4,0.01987161941425254
2025-03,Queens,6,0,2250.6,2574.8,320.6,314.2,0.022989307504171927
2025-04,Queens,6,0,2603.7,2756.3,339.4,350.7,0.022626416027265422
2025-05,Queens,6,0,2562.6,2893.6,347.5,379.8,0.02349965123568521
2025-06,Queens,6,0,2661.5,2749.9,395.1,389.1,0.022787112496357842
2025-07,Queens,6,0,2580.8,2963.4,363.4,344.4,0.02426428388532276
2025-08,Queens,6,0,2748.1,2870.5,388.5,377.0,0.022201718216092604
2025-09,Queens,6,0,2514.5,2644.3,355.6,358.7,0.02344755732537503
2025-10,Queens,6,0,2655.6,2816.8,358.2,355.9,0.023210927359898288
2022-01,Queens,7,0,7993.2,4248.041071428571,929.1,729.5,0.03231482005546706
2022-02,Queens,7,1,7993.2,3819.785714285714,929.1,729.5,0.0322113246602036
2022-03,Queens,7,1,7967.6,4366.369642857143,893.0,708.4,0.03575968045796712
2022-04,Queens,7,1,8845.3,4406.241071428572,939.4,752.9,0.03550175052758395
2022-05,Queens,7,0,8781.5,4862.207142857143,937.1,736.3,0.03848735011360237
2022-06,Queens,7,1,9520.0,4814.575,949.0,738.5,0.04043395295810862
2022-07,Queens,7,0,10001.5,4815.807142857143,1002.4,798.1,0.03604833558381915
2022-08,Queens,7,0,8916.7,4719.569642857144,952.4,778.4,0.0369328977902116
2022-09,Queens,7,1,9135.5,4576.732142857143,926.3,754.3,0.037168188102880896
2022-10,Queens,7,0,9193.7,4618.719642857143,1001.3,760.0,0.03634669340297711
2022-11,Queens,7,0,8990.5,4555.011904761905,967.1,746.9,0.03662119876775795
2022-12,Queens,7,0,9058.4,4510.585714285715,917.0,707.8,0.0358227479644558
2023-01,Queens,7,0,8860.9,7993.2,1122.6,804.0,0.03464225361223186
2023-02,Queens,7,0,8568.9,7967.6,997.2,778.7,0.029480825052354116
2023-03,Queens,7,0,7292.2,8845.3,765.2,619.1,0.03460991130121203
2023-04,Queens,7,0,8560.9,8781.5,911.8,721.4,0.033292366406041544
2023-05,Queens,7,0,8235.0,9520.0,844.6,692.3,0.038412558519369
2023-06,Queens,7,0,9501.5,10001.5,938.0,754.9,0.037319388406898614
2023-07,Queens,7,0,9231.1,8916.7,976.4,755.0,0.036101296118114114
2023-08,Queens,7,0,8929.8,9135.5,952.6,759.5,0.03685487196487625
2023-09,Queens,7,0,9116.2,9193.7,942.0,765.8,0.036745312386296566
2023-10,Queens,7,1,9089.1,8990.5,991.6,755.4,0.03810166805469085
2023-11,Queens,7,1,9424.6,9058.4,978.6,751.3,0.03729149316364401
2023-12,Queens,7,1,9224.2,8860.9,954.9,731.6,0.03646150860709752
2024-01,Queens,7,1,9018.9,8568.9,1101.7,767.8,0.03512496260420288
2024-02,Queens,7,0,8688.3,7292.2,1010.5,791.7,0.030273211672340046
2024-03,Queens,7,0,7488.2,8560.9,848.5,701.1,0.033877762235500535
2024-04,Queens,7,0,8379.8,8235.0,942.7,746.4,0.035133452460845586
2024-05,Queens,7,1,8690.4,9501.5,885.9,753.5,0.039092151329673266
2024-06,Queens,7,0,9669.6,9231.1,951.7,809.6,0.03758136112615927
2024-07,Queens,7,1,9295.9,8929.8,960.6,774.7,0.03862359209877342
2024-08,Queens,7,1,9553.7,9116.2,977.1,800.1,0.03788214461864372
2024-09,Queens,7,0,9370.3,9089.1,961.6,777.8,0.0355510725518892
2024-10,Queens,7,0,8793.7,9424.6,899.7,707.6,0.03659572919782983
2024-11,Queens,7,0,9052.1,9224.2,913.5,746.4,0.03552560298196107
2024-12,Queens,7,0,8787.4,9018.9,903.8,708.0,0.03452501273478496
2025-01,Queens,7,0,8539.9,8688.3,1081.2,799.9,0.03330247337823524
2025-02,Queens,7,0,8237.5,7488.2,961.7,760.1,0.02869288550013341
2025-03,Queens,7,0,7097.3,8379.8,800.3,629.1,0.034046346531691425
2025-04,Queens,7,0,8421.5,8690.4,919.9,728.6,0.03275912255310203
2025-05,Queens,7,0,8103.1,9669.6,917.7,754.9,0.03631273397640629
2025-06,Queens,7,0,8982.1,9295.9,1038.8,827.5,0.035977991057351
2025-07,Queens,7,0,8899.3,9553.7,956.4,767.9,0.03670286310308303
2025-08,Queens,7,0,9078.6,9370.3,1027.9,815.1,0.03407788028493576
2025-09,Queens,7,0,8429.3,8793.7,911.7,748.4,0.035687718815948
2025-10,Queens,7,0,8827.5,9052.1,935.6,758.0,0.036215707043346784
2022-01,Queens,8,0,3323.9,4248.041071428571,420.1,371.0,0.0219969955064954
2022-02,Queens,8,1,3323.9,3819.785714285714,420.1,371.0,0.02328681000880171
2022-03,Queens,8,1,3518.8,4366.369642857143,426.6,370.8,0.025843938401265327
2022-04,Queens,8,1,3905.2,4406.241071428572,454.7,408.3,0.026824038595167663
2022-05,Queens,8,1,4053.3,4862.207142857143,438.3,406.6,0.028233635768031926
2022-06,Queens,8,1,4266.3,4814.575,426.3,380.5,0.02865055887549882
2022-07,Queens,8,0,4329.3,4815.807142857143,493.3,432.4,0.025595769884915985
2022-08,Queens,8,0,3867.7,4719.569642857144,418.0,388.7,0.025916072716684203
2022-09,Queens,8,1,3916.1,4576.732142857143,406.0,396.0,0.026415718662934212
2022-10,Queens,8,0,3991.6,4618.719642857143,466.9,387.1,0.025843938401265327
2022-11,Queens,8,1,3905.2,4555.011904761905,433.3,386.3,0.025720846817156053
2022-12,Queens,8,0,3886.6,4510.585714285715,392.9,370.8,0.024425738053167622
2023-01,Queens,8,1,3690.9,3323.9,489.5,416.5,0.02381358904617258
2023-02,Queens,8,0,3598.4,3518.8,430.2,392.9,0.020306140681768548
2023-03,Queens,8,0,3068.4,3905.2,333.0,323.4,0.02481751341764445
2023-04,Queens,8,0,3750.1,4053.3,422.1,393.5,0.023671967546175888
2023-05,Queens,8,0,3577.0,4266.3,374.1,375.4,0.026705579490030246
2023-06,Queens,8,0,4035.4,4329.3,415.7,399.9,0.02623902267929348
2023-07,Queens,8,0,3964.9,3867.7,427.0,399.0,0.025728788209679235
2023-08,Queens,8,1,3887.8,3916.1,419.2,402.8,0.026350202174617986
2023-09,Queens,8,0,3981.7,3991.6,413.6,394.4,0.02581283461388288
2023-10,Queens,8,1,3900.5,3905.2,443.4,388.8,0.02643027788256004
2023-11,Queens,8,0,3993.8,3886.6,439.6,387.8,0.02510009463492757
2023-12,Queens,8,1,3792.8,3690.9,406.0,360.7,0.025383337634920948
2024-01,Queens,8,0,3835.6,3598.4,492.5,395.0,0.02380432408822887
2024-02,Queens,8,0,3597.0,3068.4,438.0,392.8,0.02055827989437948
2024-03,Queens,8,0,3106.5,3750.1,378.3,333.3,0.02349527156253516
2024-04,Queens,8,0,3550.3,3577.0,417.4,367.5,0.025832688095190823
2024-05,Queens,8,0,3903.5,4035.4,422.5,391.2,0.0265460898568564
2024-06,Queens,8,0,4011.3,3964.9,433.0,402.8,0.02511531563726366
2024-07,Queens,8,1,3795.1,3887.8,412.4,376.8,0.02672940366759978
2024-08,Queens,8,0,4039.0,3981.7,437.7,391.0,0.02601269299238288
2024-09,Queens,8,0,3930.7,3900.5,430.7,384.8,0.02403594803682159
2024-10,Queens,8,0,3632.0,3993.8,386.3,350.8,0.025990192380233874
2024-11,Queens,8,0,3927.3,3792.8,390.7,370.0,0.024509122674661002
2024-12,Queens,8,0,3703.5,3835.6,379.2,354.6,0.023941974891963973
2025-01,Queens,8,0,3617.8,3597.0,476.7,401.7,0.02233318112330997
2025-02,Queens,8,0,3374.7,3106.5,407.1,373.3,0.01960332744346721
2025-03,Queens,8,0,2962.2,3550.3,340.4,324.7,0.02345821173076032
2025-04,Queens,8,0,3544.7,3903.5,397.5,365.4,0.024021388817195764
2025-05,Queens,8,0,3629.8,4011.3,401.5,400.1,0.024368162957374574
2025-06,Queens,8,0,3682.2,3795.1,466.1,417.9,0.023795720912995425
2025-07,Queens,8,0,3595.7,4039.0,407.2,376.7,0.02594386759051533
2025-08,Queens,8,0,3920.3,3930.7,454.3,405.5,0.02368321785225039
2025-09,Queens,8,0,3578.7,3632.0,413.4,380.9,0.025264216747073267
2025-10,Queens,8,0,3817.6,3927.3,417.6,387.6,0.024729496317179217
2022-01,Queens,9,0,3636.4,4248.041071428571,433.9,513.1,0.025373123914120447
2022-02,Queens,9,1,3636.4,3819.785714285714,433.9,513.1,0.025417780165646785
2022-03,Queens,9,1,3642.8,4366.369642857143,424.0,484.9,0.027859918920993324
2022-04,Queens,9,1,3992.8,4406.241071428572,435.4,524.8,0.02861628418122065
2022-05,Queens,9,0,4101.2,4862.207142857143,432.6,522.7,0.030883286700112342
2022-06,Queens,9,1,4426.1,4814.575,434.1,525.6,0.03166965537933392
2022-07,Queens,9,0,4538.8,4815.807142857143,503.2,580.9,0.029154950215257085
2022-08,Queens,9,0,4178.4,4719.569642857144,396.9,532.7,0.03005575053901491
2022-09,Queens,9,1,4307.5,4576.732142857143,403.7,531.6,0.028921900402604016
2022-10,Queens,9,0,4145.0,4618.719642857143,443.2,522.0,0.027795027805494116
2022-11,Queens,9,0,3983.5,4555.011904761905,446.4,513.0,0.02766943209807629
2022-12,Queens,9,0,3965.5,4510.585714285715,411.4,492.5,0.027171235791985597
2023-01,Queens,9,0,3894.1,3636.4,494.2,532.2,0.0265355819616654
2023-02,Queens,9,0,3803.0,3642.8,456.9,523.0,0.02263374198455173
2023-03,Queens,9,0,3243.8,3992.8,355.8,411.7,0.02644836272040302
2023-04,Queens,9,0,3790.5,4101.2,411.3,488.7,0.0261818207191052
2023-05,Queens,9,0,3752.3,4426.1,394.4,474.1,0.029812932171340453
2023-06,Queens,9,0,4272.7,4538.8,446.3,532.8,0.028949810559807977
2023-07,Queens,9,0,4149.0,4178.4,462.8,518.4,0.02937195168751788
2023-08,Queens,9,0,4209.5,4307.5,425.8,530.7,0.029864565962167786
2023-09,Queens,9,0,4280.1,4145.0,410.8,525.9,0.02808110691683471
2023-10,Queens,9,0,4024.5,3983.5,439.0,493.6,0.028691641605671343
2023-11,Queens,9,1,4112.0,3965.5,442.0,493.5,0.028138322739102828
2023-12,Queens,9,0,4032.7,3894.1,425.4,483.8,0.027488713830180648
2024-01,Queens,9,1,3939.6,3803.0,518.3,503.2,0.027173329053775896
2024-02,Queens,9,0,3894.4,3243.8,488.2,521.8,0.023724331377296484
2024-03,Queens,9,0,3400.1,3790.5,387.2,438.9,0.0265355819616654
2024-04,Queens,9,0,3803.0,3752.3,429.0,470.6,0.028529064939958274
2024-05,Queens,9,1,4088.7,4272.7,420.1,502.1,0.030932129475219273
2024-06,Queens,9,0,4433.1,4149.0,460.4,551.3,0.030142969780277286
2024-07,Queens,9,1,4320.0,4209.5,463.6,525.6,0.0318280455214664
2024-08,Queens,9,1,4561.5,4280.1,463.3,532.9,0.03036346002218858
2024-09,Queens,9,0,4351.6,4024.5,426.7,513.0,0.027964582010508176
2024-10,Queens,9,1,4007.8,4112.0,413.4,473.1,0.029270777367653524
2024-11,Queens,9,0,4195.0,4032.7,416.2,504.6,0.02739661031140758
2024-12,Queens,9,1,3926.4,3939.6,389.9,462.1,0.027598261197206195
2025-01,Queens,9,0,3955.3,3894.4,523.9,552.1,0.025727582910610742
2025-02,Queens,9,0,3687.2,3400.1,428.9,514.9,0.022508146277133906
2025-03,Queens,9,0,3225.8,3803.0,367.1,442.0,0.02686771283239253
2025-04,Queens,9,0,3850.6,4088.7,432.3,488.7,0.026156003823691536
2025-05,Queens,9,0,3748.6,4433.1,425.3,507.3,0.028105528304388176
2025-06,Queens,9,0,4028.0,4320.0,480.9,551.8,0.02785922116706322
2025-07,Queens,9,0,3992.7,4561.5,455.7,500.8,0.029261706566562237
2025-08,Queens,9,0,4193.7,4351.6,442.8,562.1,0.027036569283476492
2025-09,Queens,9,0,3874.8,4007.8,395.1,503.7,0.02743010250005233
2025-10,Queens,9,0,3931.2,4195.0,449.0,502.6,0.027528485804196295
2022-01,Queens,10,0,3189.5,4248.041071428571,335.0,482.8,0.026058858132618712
2022-02,Queens,10,1,3189.5,3819.785714285714,335.0,482.8,0.027596490081375206
2022-03,Queens,10,1,3377.7,4366.369642857143,314.6,457.8,0.030093303702735386
2022-04,Queens,10,1,3683.3,4406.241071428572,345.3,488.4,0.03133435733193895
2022-05,Queens,10,1,3835.2,4862.207142857143,334.8,499.0,0.03528383280499363
2022-06,Queens,10,1,4318.6,4814.575,338.5,531.6,0.035863100101310504
2022-07,Queens,10,0,4389.5,4815.807142857143,378.8,606.0,0.03302640609170234
2022-08,Queens,10,1,4042.3,4719.569642857144,332.9,558.9,0.03449704238700611
2022-09,Queens,10,1,4222.3,4576.732142857143,320.7,539.0,0.03249534298506487
2022-10,Queens,10,0,3977.3,4618.719642857143,326.7,513.3,0.030745285793653387
2022-11,Queens,10,0,3763.1,4555.011904761905,340.9,508.8,0.030836792052027846
2022-12,Queens,10,1,3774.3,4510.585714285715,303.2,487.9,0.029661917056112944
2023-01,Queens,10,1,3630.5,3189.5,407.6,533.1,0.028692931141540572
2023-02,Queens,10,0,3511.9,3377.7,358.6,511.3,0.023803882479819603
2023-03,Queens,10,0,2913.5,3683.3,253.8,400.2,0.02843311872937024
2023-04,Queens,10,0,3480.1,3835.2,304.2,469.2,0.029509134285434165
2023-05,Queens,10,0,3611.8,4318.6,296.6,471.7,0.03399457498611066
2023-06,Queens,10,0,4160.8,4389.5,342.1,551.0,0.03275760645772738
2023-07,Queens,10,0,4009.4,4042.3,346.0,539.8,0.03311382724925651
2023-08,Queens,10,0,4053.0,4222.3,354.3,556.7,0.0332086015882872
2023-09,Queens,10,0,4064.6,3977.3,327.7,540.7,0.030386613941632078
2023-10,Queens,10,0,3719.2,3763.1,314.0,509.5,0.03152554005032844
2023-11,Queens,10,1,3858.6,3774.3,338.6,495.2,0.03091767704826955
2023-12,Queens,10,0,3784.2,3630.5,322.5,478.3,0.029509951305598223
2024-01,Queens,10,0,3611.9,3511.9,421.9,505.3,0.02853116114905716
2024-02,Queens,10,0,3492.1,2913.5,381.7,524.1,0.024598843099447695
2024-03,Queens,10,0,3010.8,3480.1,310.9,433.4,0.028141442530801662
2024-04,Queens,10,0,3444.4,3611.8,345.0,473.6,0.031009183306644008
2024-05,Queens,10,0,3795.4,4160.8,335.6,516.6,0.034799339847707444
2024-06,Queens,10,0,4259.3,4009.4,364.0,575.4,0.03285809993790647
